DateChargement_jour,DateLivraison_jour,Poids
179.0,180.0,0.25842
179.0,180.0,0.76989
179.0,181.0,0.68645
179.0,183.0,0.23743
179.0,183.0,0.48321
179.0,181.0,0.67499
179.0,183.0,0.52107
179.0,181.0,0.44668
179.0,180.0,0.26897
179.0,180.0,0.479
179.0,180.0,0.55293
179.0,180.0,4.0765
179.0,183.0,0.23888
179.0,182.0,1.53281
179.0,180.0,0.13136
179.0,183.0,2.85843
179.0,181.0,0.51072
179.0,183.0,0.69899
179.0,180.0,0.40832
179.0,183.0,0.63
179.0,183.0,1.434
179.0,180.0,9.3061
179.0,181.0,1.216
179.0,182.0,0.7947
179.0,181.0,0.63475
180.0,184.0,0.44027
180.0,181.0,0.7048
180.0,182.0,0.36782
180.0,182.0,3.07905
180.0,184.0,0.40612
180.0,182.0,0.89008
180.0,182.0,1.5229
180.0,181.0,0.54604
180.0,183.0,0.995
180.0,187.0,3.9986
180.0,181.0,0.54172
180.0,184.0,1.0433
180.0,183.0,0.4072
180.0,184.0,0.6294
180.0,183.0,0.7456
181.0,182.0,0.40118
181.0,182.0,0.44798
181.0,184.0,0.39848
181.0,182.0,0.29995
181.0,183.0,1.98228
181.0,182.0,0.36781
181.0,182.0,1.54257
181.0,185.0,0.87685
181.0,182.0,0.51225
181.0,185.0,1.36468
181.0,185.0,0.59091
181.0,183.0,0.5124
181.0,182.0,0.15749
181.0,183.0,0.3993
182.0,184.0,0.86264
182.0,183.0,0.6204
182.0,183.0,0.252
182.0,184.0,0.50716
182.0,186.0,0.03882
182.0,184.0,1.19938
182.0,184.0,0.28145
182.0,184.0,0.48228
182.0,185.0,0.13363
182.0,184.0,1.04555
182.0,183.0,0.56535
182.0,186.0,0.3678
182.0,183.0,1.16122
182.0,183.0,1.03824
182.0,184.0,4.10674
182.0,186.0,0.7753
183.0,186.0,0.43148
183.0,185.0,4.38792
183.0,186.0,1.0833
183.0,184.0,0.624
183.0,183.0,2.3422
183.0,184.0,0.74842
183.0,185.0,0.274
183.0,184.0,0.4642
183.0,185.0,1.83347
183.0,184.0,3.24585
183.0,187.0,3.39921
183.0,185.0,0.54992
183.0,185.0,1.05
183.0,184.0,0.82467
183.0,185.0,1.68208
184.0,188.0,0.42534
184.0,185.0,0.551
184.0,188.0,3.08518
184.0,186.0,0.8755
184.0,184.0,0.47176
184.0,188.0,1.12082
184.0,185.0,2.49542
184.0,186.0,0.93744
184.0,216.0,0.54276
184.0,185.0,1.9383
184.0,185.0,0.25592
184.0,186.0,0.51748
184.0,185.0,1.39334
184.0,191.0,0.5132
184.0,188.0,0.402
184.0,188.0,1.00054
184.0,185.0,0.26029
185.0,186.0,0.58532
185.0,187.0,0.47595
185.0,187.0,0.9964
185.0,189.0,4.07159
185.0,187.0,0.55949
185.0,186.0,0.98665
185.0,186.0,0.368
185.0,187.0,0.756
185.0,188.0,5.49221
185.0,186.0,1.78661
185.0,186.0,1.90789
185.0,189.0,1.99008
185.0,187.0,0.3929
185.0,188.0,1.23323
185.0,186.0,0.64718
185.0,187.0,0.441
185.0,189.0,0.80002
185.0,189.0,0.446
185.0,189.0,1.86886
185.0,187.0,0.66688
185.0,189.0,0.50018
185.0,186.0,0.3868
185.0,187.0,1.81921
185.0,186.0,0.32165
185.0,187.0,2.3627
186.0,187.0,0.40695
186.0,188.0,0.28184
186.0,187.0,0.19488
186.0,190.0,0.47948
186.0,188.0,1.033
186.0,188.0,0.29221
186.0,187.0,1.79037
186.0,189.0,0.95287
186.0,189.0,0.87321
186.0,186.0,0.47556
186.0,190.0,1.15
186.0,218.0,0.264
186.0,187.0,0.26336
186.0,188.0,0.887
186.0,190.0,1.10899
186.0,189.0,0.6535
187.0,188.0,1.2944
187.0,189.0,3.84
187.0,188.0,0.54208
187.0,188.0,0.584
187.0,188.0,0.22089
187.0,190.0,1.04413
187.0,188.0,1.871
187.0,188.0,1.17818
187.0,188.0,1.5998
187.0,188.0,0.3516
187.0,188.0,0.15
187.0,188.0,4.559
187.0,188.0,0.53206
188.0,192.0,1.5424
188.0,190.0,0.36242
188.0,190.0,0.31696
188.0,192.0,1.1098
188.0,190.0,3.01944
188.0,189.0,0.376
188.0,191.0,0.30702
188.0,192.0,0.45909
188.0,188.0,0.3132
188.0,190.0,0.371
188.0,190.0,4.53923
188.0,189.0,0.802
188.0,189.0,1.1623
188.0,192.0,1.49686
188.0,192.0,0.75034
188.0,192.0,1.56
188.0,192.0,0.787
188.0,188.0,1.9891
188.0,191.0,0.298
189.0,193.0,0.19768
189.0,192.0,0.4925
189.0,192.0,0.196
189.0,190.0,0.94104
189.0,193.0,0.40246
189.0,193.0,4.06031
189.0,189.0,0.2935
189.0,191.0,1.11072
189.0,190.0,0.9555
189.0,190.0,0.39
189.0,190.0,1.57348
189.0,190.0,3.0663
189.0,191.0,1.44365
189.0,190.0,0.6354
190.0,192.0,0.32395
190.0,191.0,0.44955
190.0,192.0,4.7688
190.0,192.0,1.83
190.0,191.0,0.45724
190.0,193.0,0.55673
190.0,191.0,3.0912
190.0,192.0,0.6996
190.0,192.0,2.063
190.0,192.0,0.5168
190.0,191.0,0.27039
190.0,193.0,0.88478
190.0,191.0,0.755
190.0,194.0,0.541
190.0,191.0,0.25983
190.0,191.0,1.33804
190.0,193.0,0.2732
191.0,192.0,0.41463
191.0,195.0,1.83965
191.0,193.0,5.08284
191.0,195.0,3.14034
191.0,195.0,0.3157
191.0,195.0,0.48692
191.0,193.0,0.37265
191.0,192.0,0.83873
191.0,193.0,0.18
191.0,193.0,0.19909
191.0,194.0,0.72357
191.0,193.0,0.653
191.0,195.0,0.49088
191.0,191.0,1.33535
191.0,192.0,0.4
191.0,191.0,0.704
191.0,193.0,0.38544
191.0,192.0,0.4801
192.0,195.0,0.45
192.0,193.0,1.678
192.0,193.0,1.23148
192.0,193.0,0.53194
192.0,193.0,0.84873
192.0,193.0,1.28572
192.0,195.0,0.57587
192.0,193.0,0.394
192.0,196.0,2.52815
192.0,196.0,0.46
192.0,194.0,0.45994
192.0,193.0,0.4316
192.0,195.0,1.07872
192.0,196.0,0.35275
192.0,196.0,0.28252
192.0,193.0,1.14512
193.0,197.0,0.529
193.0,194.0,0.96803
193.0,195.0,0.7098
193.0,196.0,0.4128
193.0,195.0,2.335
193.0,194.0,0.87918
193.0,194.0,1.2404
193.0,196.0,0.60942
193.0,196.0,0.59638
193.0,194.0,1.02
193.0,195.0,0.918
194.0,196.0,0.43846
194.0,194.0,3.23304
194.0,195.0,1.30141
194.0,198.0,0.515
194.0,197.0,2.079
194.0,198.0,0.92592
194.0,198.0,0.67342
194.0,197.0,0.49195
194.0,198.0,4.65348
194.0,198.0,0.0
194.0,195.0,1.287
195.0,198.0,0.68325
195.0,196.0,1.429
195.0,199.0,0.314
195.0,198.0,0.33787
195.0,198.0,0.35302
195.0,199.0,2.5022
195.0,196.0,0.89704
195.0,198.0,1.0439
195.0,196.0,3.15
195.0,197.0,0.62968
195.0,198.0,0.32256
195.0,197.0,0.93008
195.0,198.0,0.21512
196.0,198.0,0.31664
196.0,198.0,0.28547
196.0,200.0,0.399
196.0,198.0,0.3484
196.0,199.0,2.196
196.0,200.0,5.568
196.0,197.0,0.44517
196.0,199.0,0.999
196.0,200.0,0.27635
196.0,197.0,0.3692
196.0,197.0,1.03426
196.0,197.0,1.3342
196.0,198.0,8.63145
197.0,199.0,0.66751
197.0,199.0,0.521
197.0,198.0,1.5804
197.0,201.0,0.12033
197.0,199.0,0.32119
197.0,198.0,7.02435
197.0,199.0,2.7815
197.0,198.0,0.9076
197.0,199.0,0.92221
197.0,201.0,0.98115
197.0,198.0,0.76896
197.0,198.0,0.589
197.0,200.0,0.40446
197.0,201.0,0.23438
197.0,198.0,1.1923
197.0,199.0,1.27746
197.0,198.0,1.025
197.0,198.0,0.676
197.0,199.0,4.122
197.0,200.0,0.30479
197.0,202.0,0.465
198.0,202.0,0.896
198.0,199.0,0.33544
198.0,199.0,1.80995
198.0,202.0,0.79425
198.0,199.0,0.68998
198.0,200.0,6.10144
198.0,201.0,0.13127
198.0,201.0,0.25446
198.0,199.0,0.184
198.0,202.0,1.57068
198.0,199.0,0.6583
198.0,202.0,1.39
198.0,199.0,0.29112
198.0,199.0,3.089
198.0,202.0,1.05656
198.0,202.0,0.37914
199.0,203.0,0.796
199.0,202.0,1.07031
199.0,201.0,0.61299
199.0,200.0,1.09382
199.0,200.0,2.35247
199.0,202.0,0.568
199.0,201.0,0.09938
199.0,204.0,1.00342
199.0,200.0,1.05543
199.0,201.0,0.81049
199.0,200.0,0.36252
199.0,200.0,1.91586
199.0,201.0,0.8915
199.0,200.0,0.654
199.0,200.0,2.66778
199.0,201.0,0.845
199.0,201.0,2.42785
199.0,200.0,0.22313
200.0,202.0,0.45112
200.0,204.0,6.27732
200.0,203.0,4.18456
200.0,204.0,1.02454
200.0,204.0,0.16648
200.0,204.0,3.141
200.0,204.0,0.84194
200.0,201.0,0.58182
200.0,200.0,0.90238
200.0,201.0,0.5
200.0,203.0,1.389
200.0,204.0,0.22064
200.0,201.0,0.62078
200.0,201.0,0.922
200.0,201.0,0.95228
200.0,201.0,0.246
201.0,202.0,0.7
201.0,204.0,1.93445
201.0,202.0,1.01418
201.0,202.0,0.60339
201.0,203.0,0.23592
201.0,206.0,0.81914
201.0,205.0,1.53662
201.0,204.0,0.80373
201.0,203.0,0.38712
201.0,203.0,1.6466
201.0,202.0,0.84514
201.0,204.0,10.144
201.0,205.0,0.6002
201.0,202.0,1.25517
201.0,205.0,0.40572
201.0,205.0,1.74122
201.0,202.0,3.3145
201.0,202.0,0.45
202.0,205.0,1.0052
202.0,206.0,0.81652
202.0,203.0,0.23035
202.0,206.0,0.4247
202.0,203.0,1.72659
202.0,203.0,0.293
202.0,204.0,0.4159
202.0,206.0,1.07301
202.0,203.0,1.1698
202.0,203.0,0.37812
202.0,203.0,0.501
202.0,206.0,2.93331
202.0,206.0,1.914
202.0,204.0,3.24811
202.0,206.0,1.05704
202.0,205.0,0.551
202.0,205.0,0.7308
202.0,205.0,0.23254
203.0,204.0,1.62589
203.0,206.0,2.42784
203.0,204.0,0.48112
203.0,204.0,0.789
203.0,204.0,0.38496
203.0,204.0,0.728
203.0,204.0,0.561
203.0,207.0,0.39838
203.0,206.0,1.76317
203.0,204.0,0.35536
203.0,204.0,2.05877
203.0,204.0,0.63032
203.0,204.0,0.53848
204.0,208.0,0.98223
204.0,208.0,0.40623
204.0,206.0,0.469
204.0,205.0,1.0454
204.0,207.0,0.25905
204.0,207.0,3.43795
204.0,206.0,0.357
204.0,205.0,1.35
204.0,207.0,0.89692
204.0,204.0,0.8766
204.0,205.0,0.74564
204.0,205.0,0.52158
204.0,206.0,0.28204
204.0,206.0,0.58037
204.0,205.0,1.56883
204.0,206.0,0.39649
204.0,205.0,1.90335
204.0,205.0,1.285
204.0,205.0,0.95436
204.0,205.0,2.12
204.0,204.0,0.51372
204.0,205.0,0.7001
204.0,208.0,0.47817
204.0,206.0,0.128
204.0,205.0,0.54216
204.0,205.0,0.323
204.0,205.0,2.74934
205.0,206.0,1.16254
205.0,206.0,1.782
205.0,206.0,1.36943
205.0,206.0,2.28937
205.0,207.0,0.34446
205.0,206.0,0.17797
205.0,206.0,0.368
205.0,206.0,0.68588
205.0,206.0,1.46466
205.0,206.0,1.19
205.0,205.0,0.7055
205.0,206.0,0.54578
205.0,205.0,0.32168
205.0,206.0,1.08551
205.0,206.0,9.8552
206.0,206.0,3.41672
206.0,209.0,3.27977
206.0,207.0,1.23144
206.0,209.0,0.52217
206.0,209.0,0.50528
206.0,207.0,0.76353
206.0,207.0,0.81453
206.0,209.0,0.87417
206.0,207.0,0.5405
206.0,207.0,0.07557
206.0,207.0,1.4
206.0,207.0,0.41848
206.0,211.0,0.67237
206.0,211.0,0.54296
206.0,207.0,0.814
206.0,209.0,0.3561
206.0,209.0,1.39514
206.0,210.0,2.55126
206.0,208.0,0.3
206.0,208.0,0.17226
206.0,209.0,0.2364
206.0,207.0,2.942
206.0,209.0,0.78668
206.0,206.0,4.68156
206.0,207.0,0.901
206.0,208.0,0.48744
206.0,207.0,2.003
207.0,208.0,1.08738
207.0,208.0,0.29324
207.0,208.0,0.32198
207.0,208.0,0.378
207.0,208.0,0.67648
207.0,208.0,0.41429
207.0,208.0,0.6541
207.0,210.0,1.241
207.0,210.0,0.21022
207.0,210.0,0.27
207.0,209.0,0.62746
207.0,207.0,0.4369
207.0,209.0,0.508
207.0,209.0,0.39681
207.0,208.0,0.25997
207.0,207.0,0.58771
207.0,210.0,0.283
207.0,210.0,1.82895
207.0,208.0,2.77173
207.0,208.0,2.20685
208.0,209.0,0.58436
208.0,209.0,0.08928
208.0,209.0,5.555
208.0,211.0,0.4524
208.0,211.0,0.7245
208.0,209.0,0.65658
208.0,210.0,1.83834
208.0,211.0,0.787
208.0,211.0,0.364
208.0,209.0,0.447
208.0,209.0,0.63098
208.0,209.0,4.97173
208.0,211.0,0.55714
208.0,209.0,3.02929
208.0,211.0,1.25057
208.0,209.0,0.81281
208.0,211.0,1.6158
208.0,209.0,1.79427
208.0,209.0,1.11223
208.0,209.0,0.51293
208.0,209.0,0.4922
208.0,209.0,0.92016
209.0,212.0,0.94398
209.0,212.0,1.75305
209.0,210.0,0.36318
209.0,210.0,1.165
209.0,210.0,1.24132
209.0,210.0,2.75676
209.0,212.0,0.265
209.0,210.0,0.314
209.0,212.0,1.54069
209.0,211.0,0.48611
209.0,210.0,1.80842
209.0,213.0,0.5817
209.0,210.0,0.74918
209.0,210.0,1.386
209.0,210.0,0.96744
209.0,210.0,2.61982
209.0,210.0,1.54654
210.0,211.0,0.5618
210.0,211.0,0.2306
210.0,211.0,1.86596
210.0,211.0,0.66047
210.0,211.0,2.62319
210.0,212.0,0.31657
210.0,211.0,0.657
210.0,211.0,0.32066
210.0,211.0,0.4811
210.0,211.0,0.746
210.0,211.0,0.3845
211.0,212.0,0.417
211.0,212.0,1.04249
211.0,212.0,0.9114
211.0,212.0,1.12746
211.0,212.0,0.375
211.0,212.0,1.92772
211.0,213.0,1.53182
211.0,212.0,0.84994
211.0,214.0,1.592
211.0,212.0,3.91722
211.0,212.0,0.48836
211.0,212.0,1.54413
211.0,212.0,1.33006
211.0,212.0,2.908
211.0,214.0,1.18114
211.0,214.0,0.82134
212.0,213.0,3.75906
212.0,213.0,1.08011
212.0,213.0,0.31649
212.0,213.0,2.12486
212.0,213.0,0.33992
212.0,213.0,2.03911
212.0,216.0,0.22213
212.0,213.0,9.78774
212.0,216.0,0.244
212.0,215.0,0.88
212.0,216.0,0.978
212.0,214.0,2.52432
213.0,214.0,0.435
213.0,214.0,9.235
213.0,214.0,2.22076
213.0,216.0,1.0515
213.0,214.0,0.4846
213.0,216.0,1.11773
213.0,216.0,3.00928
213.0,214.0,1.10885
213.0,216.0,0.6701
213.0,216.0,0.95562
213.0,216.0,1.8428
213.0,214.0,3.37576
213.0,217.0,3.31819
213.0,215.0,1.14884
213.0,214.0,2.0792
213.0,214.0,0.44544
213.0,216.0,0.23292
213.0,214.0,1.8906
213.0,214.0,0.3853
213.0,214.0,3.9275
213.0,216.0,1.27287
214.0,215.0,0.0
214.0,216.0,2.03126
214.0,217.0,1.68265
214.0,215.0,3.04384
214.0,217.0,2.55797
214.0,215.0,0.26675
214.0,215.0,0.36469
214.0,217.0,0.45496
214.0,217.0,0.86103
214.0,215.0,0.7279
214.0,215.0,1.013
214.0,215.0,0.48062
214.0,215.0,0.169
214.0,215.0,2.94396
214.0,215.0,1.39627
215.0,217.0,1.5818
215.0,216.0,1.40322
215.0,218.0,1.02356
215.0,218.0,2.06571
215.0,216.0,0.272
215.0,219.0,0.57705
215.0,216.0,0.168
215.0,216.0,0.68952
215.0,216.0,2.64093
215.0,216.0,1.083
215.0,218.0,1.46611
215.0,216.0,1.71242
215.0,216.0,0.143
215.0,216.0,0.8098
215.0,216.0,0.701
216.0,219.0,0.81053
216.0,218.0,0.07138
216.0,217.0,2.29
216.0,219.0,1.68519
216.0,219.0,8.48948
216.0,219.0,3.33198
216.0,217.0,1.0182
216.0,217.0,0.68487
216.0,217.0,0.4136
216.0,219.0,2.36516
216.0,219.0,0.6348
216.0,219.0,0.65433
217.0,218.0,1.39228
217.0,218.0,1.49
217.0,218.0,6.081
217.0,218.0,3.286
217.0,218.0,0.3465
217.0,220.0,0.86693
217.0,219.0,1.5745
217.0,218.0,2.278
217.0,218.0,0.6541
217.0,218.0,1.07757
217.0,218.0,0.79953
217.0,218.0,1.21156
217.0,218.0,0.2732
217.0,218.0,1.19135
217.0,218.0,0.6257
217.0,220.0,0.371
218.0,220.0,0.7973
218.0,221.0,1.41457
218.0,219.0,0.10479
218.0,219.0,0.557
218.0,220.0,0.5045
218.0,221.0,0.46364
218.0,221.0,0.4219
218.0,219.0,1.19493
218.0,218.0,1.92008
218.0,220.0,3.46374
218.0,219.0,9.45193
218.0,219.0,0.34041
218.0,219.0,0.2818
218.0,219.0,1.71411
219.0,222.0,0.39816
219.0,224.0,0.63057
219.0,220.0,0.1248
219.0,220.0,0.39164
219.0,220.0,1.65382
219.0,220.0,1.57466
219.0,221.0,1.21065
219.0,220.0,0.54331
219.0,222.0,0.46235
219.0,221.0,1.7324
219.0,222.0,0.30919
219.0,221.0,0.49027
219.0,220.0,1.43072
219.0,220.0,0.80232
219.0,220.0,3.06868
220.0,223.0,0.27572
220.0,221.0,1.31916
220.0,222.0,1.17906
220.0,221.0,0.4867
220.0,221.0,0.07138
220.0,223.0,0.44952
220.0,224.0,0.56366
220.0,221.0,0.192
220.0,221.0,0.38594
220.0,223.0,1.30596
220.0,222.0,1.42724
220.0,221.0,0.357
220.0,221.0,1.487
220.0,223.0,1.9232
220.0,221.0,1.414
220.0,221.0,0.36652
220.0,222.0,0.39132
220.0,221.0,0.36869
220.0,221.0,2.59884
220.0,221.0,0.973
220.0,221.0,1.87563
221.0,222.0,1.0047
221.0,222.0,0.24285
221.0,224.0,0.38452
221.0,222.0,0.8734
221.0,222.0,4.22546
221.0,224.0,1.82012
221.0,224.0,0.55886
221.0,224.0,3.083
221.0,224.0,0.394
221.0,222.0,0.822
221.0,222.0,0.35291
221.0,223.0,0.682
221.0,222.0,0.53742
221.0,222.0,1.45979
221.0,222.0,0.601
221.0,224.0,0.34915
221.0,224.0,0.9473
221.0,222.0,4.22
222.0,223.0,0.77564
222.0,226.0,1.302
222.0,225.0,2.2297
222.0,223.0,0.566
222.0,223.0,0.70882
222.0,223.0,0.52764
222.0,223.0,2.98592
222.0,223.0,0.7612
222.0,226.0,5.29025
222.0,226.0,0.64124
222.0,225.0,1.286
222.0,223.0,0.6924
222.0,225.0,0.77484
222.0,223.0,0.8686
223.0,224.0,0.21245
223.0,224.0,1.96598
223.0,224.0,1.56716
223.0,225.0,0.19544
223.0,224.0,2.16008
223.0,226.0,0.123
223.0,224.0,0.88833
223.0,224.0,0.56801
223.0,224.0,0.3817
223.0,225.0,0.96882
223.0,226.0,0.373
224.0,225.0,2.55498
224.0,225.0,0.41585
224.0,225.0,1.87903
224.0,225.0,0.36486
224.0,225.0,0.35754
224.0,225.0,1.34189
224.0,225.0,1.20534
224.0,225.0,0.43105
224.0,226.0,0.11406
224.0,225.0,0.121
224.0,226.0,0.53359
224.0,225.0,0.61602
225.0,226.0,0.4224
225.0,229.0,0.49733
225.0,226.0,3.37844
225.0,226.0,0.57
225.0,227.0,0.56584
225.0,226.0,0.385
225.0,225.0,0.49249
225.0,227.0,0.69319
225.0,227.0,0.3174
225.0,226.0,0.43487
225.0,226.0,0.33129
225.0,226.0,1.35324
225.0,226.0,0.89974
225.0,226.0,0.298
226.0,227.0,0.96
226.0,227.0,0.88629
226.0,229.0,1.44351
226.0,227.0,1.06324
226.0,229.0,1.05291
226.0,228.0,0.82071
226.0,227.0,1.861
226.0,229.0,2.244
226.0,227.0,1.5318
226.0,227.0,0.58112
226.0,227.0,0.61453
226.0,230.0,0.67398
226.0,227.0,2.33176
226.0,228.0,0.97936
226.0,228.0,0.41
226.0,228.0,0.6257
227.0,228.0,0.748
227.0,230.0,1.3526
227.0,228.0,1.9829
227.0,230.0,0.242
227.0,228.0,0.2726
227.0,228.0,0.446
227.0,228.0,0.376
227.0,229.0,1.11447
227.0,229.0,0.39
227.0,230.0,0.317
227.0,228.0,0.22672
228.0,229.0,0.363
228.0,230.0,0.31966
228.0,229.0,0.46585
228.0,232.0,0.20533
228.0,231.0,1.25644
228.0,231.0,0.31062
228.0,231.0,0.1672
228.0,229.0,1.26584
228.0,230.0,0.44218
229.0,230.0,0.38661
229.0,230.0,1.52517
229.0,230.0,0.22143
229.0,230.0,0.39903
229.0,229.0,1.349
229.0,231.0,1.057
229.0,233.0,0.4544
229.0,230.0,1.036
229.0,232.0,1.70992
229.0,233.0,0.57968
229.0,230.0,0.91835
230.0,231.0,2.363
230.0,233.0,0.81065
230.0,231.0,1.78225
230.0,231.0,0.25875
230.0,230.0,0.4302
230.0,232.0,0.41849
230.0,232.0,0.2449
230.0,234.0,1.84836
230.0,233.0,0.27126
231.0,232.0,0.29032
231.0,232.0,0.4249
231.0,232.0,0.74831
231.0,233.0,2.1293
231.0,232.0,0.3566
231.0,232.0,1.325
231.0,233.0,2.4868
232.0,233.0,3.40639
232.0,235.0,2.65382
232.0,234.0,0.82944
232.0,234.0,0.22281
232.0,234.0,0.59964
232.0,233.0,0.728
232.0,234.0,1.1418
232.0,233.0,0.62805
232.0,233.0,0.85965
232.0,236.0,4.61592
232.0,233.0,0.65846
233.0,234.0,0.38988
233.0,235.0,4.17126
233.0,235.0,0.3956
233.0,234.0,3.33481
233.0,234.0,0.299
233.0,234.0,0.4108
233.0,234.0,1.52318
233.0,234.0,1.41692
233.0,235.0,2.1816
233.0,234.0,0.41382
233.0,235.0,3.22095
233.0,235.0,3.094
233.0,234.0,0.84549
234.0,235.0,1.06186
234.0,235.0,0.52163
234.0,235.0,0.6012
234.0,235.0,0.76301
234.0,235.0,0.57585
234.0,235.0,4.25236
234.0,237.0,0.3387
234.0,235.0,0.437
234.0,238.0,0.62209
234.0,235.0,0.202
234.0,235.0,0.56068
234.0,238.0,0.53013
234.0,235.0,0.48996
235.0,238.0,1.243
235.0,236.0,2.45808
235.0,238.0,0.0826
235.0,236.0,1.37325
235.0,236.0,0.43662
235.0,236.0,1.04255
235.0,237.0,0.568
235.0,236.0,0.17168
235.0,237.0,0.28596
235.0,237.0,0.10242
235.0,236.0,0.7608
235.0,236.0,0.259
235.0,236.0,8.44632
236.0,237.0,2.1137
236.0,237.0,0.2256
236.0,240.0,3.06256
236.0,237.0,0.39366
236.0,237.0,0.2596
236.0,237.0,1.0
236.0,237.0,2.604
236.0,237.0,2.1074
236.0,239.0,0.14944
236.0,239.0,1.56769
236.0,239.0,0.96332
236.0,237.0,0.46432
236.0,237.0,3.8325
236.0,237.0,0.418
236.0,240.0,0.278
236.0,237.0,1.50009
236.0,237.0,2.1457
237.0,239.0,0.19845
237.0,238.0,0.28106
237.0,239.0,0.414
237.0,237.0,1.18065
237.0,240.0,2.18724
237.0,240.0,0.98049
237.0,238.0,0.33138
237.0,239.0,5.64621
237.0,238.0,1.19746
237.0,238.0,0.98784
237.0,239.0,0.49
237.0,239.0,0.19885
237.0,241.0,1.06556
238.0,239.0,0.0957
238.0,242.0,0.70548
238.0,239.0,1.48792
238.0,240.0,0.805
238.0,239.0,2.25598
238.0,239.0,12.8193
238.0,239.0,2.31605
238.0,240.0,0.37658
238.0,240.0,0.5376
238.0,239.0,0.454
238.0,239.0,1.01131
238.0,240.0,0.914
238.0,240.0,2.80506
238.0,239.0,0.39922
238.0,239.0,0.55123
239.0,240.0,1.37575
239.0,243.0,0.77405
239.0,240.0,5.90843
239.0,241.0,0.81606
239.0,240.0,0.43599
239.0,240.0,0.4899
239.0,241.0,0.17524
239.0,241.0,0.564
239.0,241.0,0.429
240.0,241.0,0.54556
240.0,241.0,2.31422
240.0,242.0,0.75
240.0,242.0,0.42806
240.0,242.0,0.32338
240.0,241.0,0.0804
240.0,244.0,0.783
240.0,241.0,1.46916
240.0,242.0,0.5125
240.0,241.0,3.41819
240.0,241.0,1.27701
240.0,241.0,2.95089
240.0,242.0,1.74919
240.0,242.0,0.28016
240.0,242.0,0.96913
241.0,245.0,0.312
241.0,243.0,1.41316
241.0,244.0,0.17705
241.0,245.0,0.6276
241.0,242.0,0.6591
241.0,243.0,1.05231
241.0,242.0,1.27281
241.0,242.0,4.0752
241.0,244.0,2.3105
241.0,242.0,0.36529
241.0,245.0,0.3543
241.0,242.0,0.29578
241.0,242.0,0.3934
241.0,242.0,1.582
241.0,245.0,0.73508
241.0,242.0,1.038
241.0,243.0,3.0766
241.0,245.0,1.50031
241.0,242.0,1.37391
242.0,244.0,0.36184
242.0,243.0,0.34787
242.0,243.0,1.31785
242.0,246.0,0.7916
242.0,243.0,1.486
242.0,243.0,0.68597
242.0,243.0,0.267
242.0,245.0,0.3448
242.0,246.0,0.16408
242.0,244.0,0.51116
243.0,245.0,0.97944
243.0,247.0,0.43896
243.0,243.0,1.73288
243.0,245.0,0.3914
243.0,244.0,0.13314
243.0,246.0,1.53016
243.0,245.0,1.46111
243.0,247.0,0.2688
243.0,244.0,1.45321
243.0,244.0,1.67978
243.0,247.0,1.77723
243.0,245.0,2.1563
243.0,246.0,4.44
243.0,246.0,0.88886
243.0,246.0,4.98182
243.0,244.0,1.79348
243.0,246.0,0.69407
243.0,246.0,0.5597
244.0,248.0,0.18394
244.0,245.0,0.5762
244.0,247.0,0.99695
244.0,248.0,2.01984
244.0,245.0,0.39178
244.0,245.0,1.37237
244.0,246.0,3.60878
244.0,246.0,0.5984
244.0,246.0,0.23208
244.0,246.0,0.4483
244.0,247.0,2.43922
244.0,246.0,1.49791
244.0,245.0,0.305
244.0,246.0,1.29039
245.0,246.0,0.35835
245.0,248.0,1.175
245.0,246.0,0.52511
245.0,246.0,0.35632
245.0,249.0,0.23196
245.0,246.0,0.66388
245.0,247.0,2.201
245.0,248.0,1.44835
245.0,248.0,0.85478
245.0,247.0,1.114
245.0,248.0,0.5426
245.0,246.0,1.72114
245.0,246.0,0.97996
245.0,246.0,0.234
245.0,247.0,0.37752
245.0,246.0,0.39
245.0,246.0,0.44089
245.0,246.0,0.4978
245.0,246.0,0.9935
246.0,248.0,0.47475
246.0,248.0,2.29787
246.0,248.0,0.3664
246.0,247.0,2.79392
246.0,248.0,3.31506
246.0,247.0,0.53813
246.0,247.0,1.6294
246.0,247.0,1.807
246.0,250.0,1.21408
246.0,248.0,1.18086
246.0,248.0,3.555
246.0,247.0,1.38832
246.0,248.0,0.93291
247.0,249.0,0.33773
247.0,248.0,0.22444
247.0,248.0,0.822
247.0,248.0,1.805
247.0,249.0,0.18378
247.0,248.0,0.19595
247.0,249.0,1.566
247.0,248.0,1.815
247.0,248.0,0.996
247.0,249.0,2.7862
247.0,248.0,1.54658
247.0,249.0,0.84152
247.0,249.0,0.684
247.0,249.0,0.55557
247.0,249.0,2.29458
248.0,252.0,0.42003
248.0,250.0,4.763
248.0,250.0,2.65233
248.0,249.0,0.69965
248.0,249.0,2.05617
248.0,250.0,2.15432
248.0,252.0,0.708
248.0,249.0,1.06474
248.0,251.0,1.44848
248.0,249.0,0.479
248.0,249.0,0.7802
248.0,250.0,0.48484
248.0,251.0,2.63424
248.0,250.0,0.33254
248.0,251.0,0.16234
249.0,253.0,1.62909
249.0,250.0,1.48536
249.0,251.0,1.64204
249.0,251.0,0.3944
249.0,250.0,0.2002
249.0,252.0,3.16662
249.0,251.0,0.42696
249.0,250.0,0.96214
249.0,253.0,0.86137
249.0,251.0,0.81728
250.0,251.0,2.39998
250.0,251.0,0.52067
250.0,252.0,0.29374
250.0,251.0,0.38685
