DateChargement,DateLivraison,Departement,Villes destinataire,Palette,Poids,MLin,Volume,Colis,Latitude,Longitude,MoisChargement
2021-01-19,2021-01-20,44, SAINT-BREVIN-LES-PINS,0,0.58525,0,13.11,104,47.231784,-2.156649,1
2021-01-19,2021-01-20,30, GRAU-DU-ROI (LE),2,1.49874,0,2.2,108,43.531749,4.140011,1
2021-01-19,2021-01-20,12, MILLAU,8,6.50192,0,3.97,286,44.115989,3.07932,1
2021-01-19,2021-01-21,30, SAINT-HIPPOLYTE-DU-FORT,0,0.66419,0.8,4.15,43,43.956803,3.867114,1
2021-01-19,2021-01-20,27, NEUBOURG (LE),1,0.6927,0,3.06,103,49.149004,0.909047,1
2021-01-19,2021-01-20,72, ECOMMOY,4,2.1714,0,5.77,108,47.822672,0.274427,1
2021-01-19,2021-01-20,56, ELVEN,1,0.66615,0,4.44,112,47.733359,-2.594579,1
2021-01-20,2021-01-22,3, NEUVY,0,0.10313,0.8,165.268,18,48.043023,3.792792,1
2021-01-20,2021-01-23,51, SAINT-MEMMIE,4,1.75753,2.8,10.34,119,48.952519,4.389366,1
2021-01-20,2021-01-21,45, CHATEAUNEUF-SUR-LOIRE,1,0.8113,0,5.23,50,47.872743,2.223164,1
2021-01-20,2021-01-24,63, CLERMONT-FERRAND,0,0.19615,0,0.29,35,45.786671,3.107042,1
2021-01-20,2021-01-23,51, COURTISOLS,1,0.60606,7,2.92,40,48.984346,4.520883,1
2021-01-20,2021-01-21,85, SAINTE-HERMINE,1,0.39033,0,3.4,49,46.560152,-1.077567,1
2021-01-20,2021-01-21,71, GIVRY,4,1.37114,5.8,32.28,119,46.779361,4.743764,1
2021-01-20,2021-01-24,76, ROUXMESNIL-BOUTEILLES,2,0.69005,12.7,14.66,50,49.895959,1.103015,1
2021-01-20,2021-01-24,51, SAINTE-MENEHOULD,0,0.23436,0,3.08,19,49.099215,4.936022,1
2021-01-20,2021-01-21,63, THIERS,0,0.38953,0,5.51,35,45.864766,3.538758,1
2021-01-20,2021-01-21,42, SAINT-ETIENNE,1,0.2745,3,1.11,16,45.430195,4.370045,1
2021-01-20,2021-01-21,14, OUISTREHAM,0,0.36955,1.7,4.708,43,49.275563,-0.259958,1
2021-01-20,2021-01-22,68, COLMAR,3,0.8398,0,13.22,79,48.081502,7.352569,1
2021-01-20,2021-01-22,31, TOULOUSE,1,0.53735,3,3.04,22,43.604082,1.433805,1
2021-01-20,2021-01-22,31, TOULOUSE,3,1.48972,0,7.66,81,43.604082,1.433805,1
2021-01-21,2021-01-22,20, AJACCIO,1,0.46542,0,3.97,38,48.867717,2.392954,1
2021-01-21,2021-01-22,85, SAINTE-HERMINE,8,4.25793,0,26.545,275,46.560152,-1.077567,1
2021-01-21,2021-01-22,90, BELFORT,1,0.38599,0,1.493,97,47.640938,6.857469,1
2021-01-21,2021-01-24,87, AIXE-SUR-VIENNE,4,2.54477,6.1,7.73,163,45.798248,1.128024,1
2021-01-21,2021-01-24,62, SAINT-LAURENT-BLANGY,0,0.241,0,2.938,9,50.304189,2.809964,1
2021-01-21,2021-01-24,23, SOUTERRAINE (LA),2,1.44396,0,4.4,90,46.235513,1.473113,1
2021-01-21,2021-01-22,45, PITHIVIERS,0,0.228,1.2,3.28,18,48.17645,2.255167,1
2021-01-21,2021-01-22,27, VERNEUIL-SUR-AVRE,10,3.88675,6.8,27.587,261,48.742867,0.889639,1
2021-01-21,2021-01-22,42, FEURS,2,1.496,0,2.3,88,45.736781,4.21671,1
2021-01-21,2021-01-22,36, SAINT-AOUT,0,0.23059,0.7,7.073,18,46.729262,1.974264,1
2021-01-21,2021-01-23,30, GRAU-DU-ROI (LE),2,1.60157,5.8,13.07,380,43.531749,4.140011,1
2021-01-21,2021-01-22,69, CONDRIEU,0,0.3586,2.8,3.42,45,45.476757,4.754055,1
2021-01-21,2021-01-22,63, ISSOIRE,0,0.60097,1.8,15.27,33,45.542007,3.24313,1
2021-01-21,2021-01-23,31, TOULOUSE,0,0.4474,2.4,3.656,62,43.604082,1.433805,1
2021-01-21,2021-01-22,45, PITHIVIERS,0,0.476,0,16.42,82,48.17645,2.255167,1
2021-01-21,2021-01-22,20, BASTIA,13,9.84084,0,20.448,476,48.868956,2.393052,1
2021-01-22,2021-01-26,3, CUSSET,6,2.95861,0,11.85,169,45.644397,0.047045,1
2021-01-22,2021-01-23,32, CONDOM,7,5.2959,0,2.31,273,43.967877,0.378942,1
2021-01-22,2021-01-23,26, MONTELEGER,2,0.26947,2.5,2.7,27,44.862175,4.928074,1
2021-01-22,2021-01-23,1, BOURG-EN-BRESSE,1,0.53892,1.1,1.21,19,46.207449,5.216368,1
2021-01-22,2021-01-23,45, BAULE,1,0.4326,12.4,4.49,83,47.810333,1.67005,1
2021-01-22,2021-01-24,63, MARINGUES,2,0.25423,1.9,4.249,29,45.929291,3.333708,1
2021-01-22,2021-01-23,71, BRANGES,6,6.048,6.9,19.44,288,46.652735,5.166097,1
2021-01-22,2021-01-26,17, SABLONCEAUX,0,0.76304,1.6,4.48,46,45.709259,-0.890056,1
2021-01-22,2021-01-23,63, GELLES,5,0.81179,6.4,8.24,78,45.763212,2.784069,1
2021-01-22,2021-01-23,20, AJACCIO,1,0.00448,6.7,2.11,16,48.867717,2.392954,1
2021-01-22,2021-01-23,63, PUY-GUILLAUME,1,0.7935,0,6.24,85,45.966534,3.513879,1
2021-01-22,2021-01-26,80, CAMON,10,3.747,13.4,19.01,340,49.900914,2.356551,1
2021-01-22,2021-01-23,63, VEYRE-MONTON,2,0.94744,0,2.45,109,45.673155,3.16073,1
2021-01-23,2021-01-25,3, BOURBON-L'ARCHAMBAULT,1,1.701,6.4,1.34,69,46.584965,3.057117,1
2021-01-23,2021-01-25,50, SAINT-SAUVEUR-LE-VICOMTE,1,0.67552,1.9,1.42,56,49.382654,-1.54003,1
2021-01-23,2021-01-25,29, LANRIVOARE,1,2.21606,3,6.8,89,48.459626,-4.641106,1
2021-01-23,2021-01-24,89, AUXERRE,0,0.11047,0,2.13,9,47.791247,3.579905,1
2021-01-23,2021-01-24,30, SAINT-HIPPOLYTE-DU-FORT,1,0.678,4.3,1.78,18,43.956803,3.867114,1
2021-01-23,2021-01-24,26, MONTELIMAR,6,2.17734,13,12.97,99,44.553424,4.745639,1
2021-01-23,2021-01-25,73, SAINT-JEAN-DE-MAURIENNE,0,0.20522,0,3.75,18,45.267964,6.347847,1
2021-01-23,2021-01-24,89, AUXERRE,0,0.22887,0,1.49,36,47.791247,3.579905,1
2021-01-23,2021-01-24,36, SAINT-AOUT,2,0.45784,0,3.67,53,46.729262,1.974264,1
2021-01-23,2021-01-25,29, LANRIVOARE,3,1.89029,5.7,13.945,129,48.459626,-4.641106,1
2021-01-23,2021-01-25,56, ELVEN,2,0.551,0,1.12,34,47.733359,-2.594579,1
2021-01-23,2021-01-24,45, PITHIVIERS,0,0.2652,1,4.81,26,48.17645,2.255167,1
2021-01-23,2021-01-27,87, LIMOGES,2,0.7105,3.7,4.24,37,45.856159,1.221254,1
2021-01-23,2021-01-24,50, SAINTE-MERE-EGLISE,7,1.74617,3.5,13.564,130,49.423046,-1.281656,1
2021-01-23,2021-01-24,63, CLERMONT-FERRAND,5,1.8643,0,16.85,378,45.786671,3.107042,1
2021-01-23,2021-01-24,70, SAINT-LOUP-SUR-SEMOUSE,2,0.7125,0,3.86,55,47.881539,6.274881,1
2021-01-23,2021-01-24,12, RODEZ,1,0.76596,0,1.1,64,44.359272,2.566732,1
2021-01-23,2021-01-24,58, PREMERY,2,2.002,4.2,10.73,122,47.162382,3.339948,1
2021-01-23,2021-01-24,70, NOIDANS-LES-VESOUL,2,0.5502,0,3.26,84,47.61586,6.131158,1
2021-01-23,2021-01-24,43, LE PUY EN VELAY CEDEX,1,2.332,0,2.395,97,45.030881,3.899202,1
2021-01-23,2021-01-24,70, NOIDANS-LES-VESOUL,2,0.6566,0,3.03,17,47.61586,6.131158,1
2021-01-23,2021-01-24,20, BASTIA,0,0.33782,1.6,3.714,37,48.868956,2.393052,1
2021-01-23,2021-01-24,69, SAINT-JEAN-D'ARDIERES,0,0.327,0.7,1.35,24,46.111874,4.741322,1
2021-01-24,2021-01-25,69, SAINT-SYMPHORIEN-SUR-COISE,4,0.66415,7.5,5.6,20,45.634387,4.449903,1
2021-01-24,2021-01-26,3, CUSSET,1,0.60588,0,2.73,20,45.644397,0.047045,1
2021-01-24,2021-01-25,88, CHARMES-SUR-MOSELLE,2,0.44634,0,5.55,45,47.93222,6.660995,1
2021-01-24,2021-01-25,24, BERGERAC,2,0.3002,4.4,2.03,85,44.851436,0.482291,1
2021-01-24,2021-01-25,71, MACON,3,1.2164,2.8,4.46,71,46.323354,4.810857,1
2021-01-24,2021-01-25,88, CHARMES-SUR-MOSELLE,4,0.39383,2.6,6.83,45,47.93222,6.660995,1
2021-01-24,2021-01-28,20, AJACCIO,2,1.068,3.6,7.07,365,48.867717,2.392954,1
2021-01-24,2021-01-28,13, ARLES,0,0.37444,0,9.35,56,43.608782,4.610256,1
2021-01-24,2021-01-25,76, CANY-BARVILLE,0,0.10753,6.4,0.66,7,49.78241,0.63431,1
2021-01-24,2021-01-24,27, VAL-DE-REUIL,0,0.04317,0,0.339,4,49.261533,1.20933,1
2021-01-24,2021-01-28,56, ELVEN,4,2.10736,6.6,5.8,189,47.733359,-2.594579,1
2021-01-24,2021-01-25,76, ROUXMESNIL-BOUTEILLES,1,0.30066,0,1.95,21,49.895959,1.103015,1
2021-01-24,2021-01-25,44, SAINTE-REINE-DE-BRETAGNE,3,0.5872,0,3.82,44,47.44547,-2.184908,1
2021-01-24,2021-01-25,88, REMIREMONT,2,0.837,9,4.89,125,48.012613,6.590583,1
2021-01-24,2021-01-28,34, BEZIERS,5,2.454,10.6,5.65,172,43.348715,3.232849,1
2021-01-24,2021-01-25,58, PREMERY,3,0.56128,0,8.42,101,47.162382,3.339948,1
2021-01-24,2021-01-25,77, VILLEPARISIS,2,0.49043,0,5.05,36,48.94368,2.614745,1
2021-01-24,2021-01-25,18, GUERCHE-SUR-L'AUBOIS (LA),3,0.859,7.1,25.33,88,46.9441,2.97141,1
2021-01-24,2021-01-27,23, BOURGANEUF,2,2.97386,0,6.88,129,45.944859,1.753745,1
2021-01-24,2021-01-27,86, MONTMORILLON,0,0.2395,0,0.62,29,46.429425,0.865728,1
2021-01-24,2021-01-25,45, CHATEAUNEUF-SUR-LOIRE,2,2.556,7.1,25.51,116,47.872743,2.223164,1
2021-01-24,2021-01-25,20, AJACCIO,32,8.83582,13.4,72.44,782,48.867717,2.392954,1
2021-01-24,2021-01-28,63, THIERS,0,0.42068,0.9,1.391,41,45.864766,3.538758,1
2021-01-24,2021-01-26,3, BOURBON-L'ARCHAMBAULT,4,0.44878,2.8,4.97,43,46.584965,3.057117,1
2021-01-24,2021-01-25,1, MEZERIAT,7,2.1756,2.4,8.76,89,46.243875,5.046776,1
2021-01-24,2021-01-27,59, SECLIN,2,0.92136,4.6,6.57,51,50.54831,3.034681,1
2021-01-25,2021-01-26,26, LORIOL-SUR-DROME,0,0.7316,5,5.04,48,44.750005,4.799261,1
2021-01-25,2021-01-26,80, QUEVAUVILLERS,1,0.1,0,2.25,10,49.823974,2.085935,1
2021-01-25,2021-01-27,3, CUSSET,0,0.2349,3,5.1,27,45.644397,0.047045,1
2021-01-25,2021-01-26,85, AIZENAY,1,0.93912,3,5.24,51,46.737555,-1.623882,1
2021-01-25,2021-01-27,63, MARINGUES,3,4.046,4.5,4.93,207,45.929291,3.333708,1
2021-01-25,2021-01-26,68, FELLERING,1,1.39018,2.2,3.95,74,47.894418,6.973904,1
2021-01-25,2021-01-26,80, CAMON,0,0.3062,1,3.76,21,49.900914,2.356551,1
2021-01-25,2021-01-27,31, ROUFFIAC-TOLOSAN,2,1.39988,4.3,5.38,46,43.664917,1.522337,1
2021-01-25,2021-01-26,44, SAINT-BREVIN-LES-PINS,3,0.9132,7.5,2.26,52,47.231784,-2.156649,1
2021-01-25,2021-01-29,63, ISSOIRE,5,5.552,0,4.35,204,45.542007,3.24313,1
2021-01-25,2021-01-28,69, CONDRIEU,2,1.384,0,0.49,40,45.476757,4.754055,1
2021-01-25,2021-01-26,88, REMIREMONT,2,0.7603,0,3.61,81,48.012613,6.590583,1
2021-01-25,2021-01-28,62, RINXENT,0,0.511,1.1,1.51,30,50.805781,1.742502,1
2021-01-25,2021-01-26,71, TOURNUS,2,0.7557,0,6.11,45,46.564825,4.897479,1
2021-01-26,2021-01-27,45, CHATEAUNEUF-SUR-LOIRE,1,0.7524,2.4,4.35,45,47.872743,2.223164,1
2021-01-26,2021-01-28,26, LORIOL-SUR-DROME,1,0.8163,0,1.78,106,44.750005,4.799261,1
2021-01-26,2021-01-29,62, SAINTE-AUSTREBERTHE,0,0.084,0,0.04,4,50.364129,2.046344,1
2021-01-26,2021-01-30,63, BESSE-ET-SAINT-ANASTAISE,5,2.03108,5.4,11.95,157,45.507404,2.918851,1
2021-01-26,2021-01-27,54, JARNY,4,0.587,2.2,6.69,42,49.153575,5.879061,1
2021-01-26,2021-01-27,57, DIEUZE,0,0.45289,1.5,5.4,39,48.811468,6.720321,1
2021-01-26,2021-01-29,47, NERAC,0,0.3509,1.7,3.011,73,44.134193,0.346004,1
2021-01-26,2021-01-29,87, LIMOGES,8,5.10677,11.4,12.43,361,45.856159,1.221254,1
2021-01-26,2021-01-29,55, VERDUN,1,2.09222,3.3,7.53,138,49.153914,5.365593,1
2021-01-26,2021-01-30,80, ABBEVILLE,2,1.1017,1.4,1.97,43,50.105799,1.828902,1
2021-01-26,2021-01-27,17, MARANS,7,8.31128,0,12.17,368,46.309995,-0.986673,1
2021-01-26,2021-01-27,76, TRAIT (LE),0,0.301,0,2.82,34,49.484162,0.802257,1
2021-01-26,2021-01-27,71, TOURNUS,0,1.00136,0,3.64,48,46.564825,4.897479,1
2021-01-26,2021-01-27,1, SAINT-ETIENNE-SUR-REYSSOUZE,0,0.1631,0,0.76,20,46.399913,5.008968,1
2021-01-26,2021-01-27,76, TRAIT (LE),1,1.24744,0.8,1.786,67,49.484162,0.802257,1
2021-01-26,2021-01-27,27, EVREUX,2,0.92592,0,1.13,48,49.020599,1.146898,1
2021-01-26,2021-01-30,3, CUSSET,4,1.3006,0,9.272,97,45.644397,0.047045,1
2021-01-27,2021-01-31,46, AYNAC,2,0.754,3.3,8.19,118,44.787497,1.853286,1
2021-01-27,2021-01-31,63, THIERS,6,0.4694,0,24.03,63,45.864766,3.538758,1
2021-01-27,2021-01-29,68, COLMAR,0,0.06634,2,0.45,14,48.081502,7.352569,2
2021-01-27,2021-01-29,67, SCHWOBSHEIM,6,2.6106,6.7,10.59,211,48.231369,7.575652,2
2021-01-27,2021-01-28,42, FEURS,4,4.418,2.4,10.62,172,45.736781,4.21671,1
2021-01-27,2021-01-31,3, CUSSET,6,1.68,0,12.98,60,45.644397,0.047045,1
2021-01-27,2021-01-29,81, CASTRES,1,1.56603,2.9,0.62,83,43.609339,2.240055,1
2021-01-27,2021-01-30,51, SAINTE-MENEHOULD,3,2.422,11,50.77,184,49.099215,4.936022,1
2021-01-27,2021-01-28,59, DUNKERQUE,0,0.27269,0,0.32,5,51.028093,2.346065,1
2021-01-27,2021-01-27,27, GASNY,4,1.109,6,104.83,168,49.097295,1.600564,1
2021-01-27,2021-01-28,20, AJACCIO,3,0.68388,4.9,17.91,75,48.867717,2.392954,1
2021-01-27,2021-01-28,45, CHATEAUNEUF-SUR-LOIRE,3,0.23489,0,3.7,69,47.872743,2.223164,1
2021-01-27,2021-01-29,26, MONTELIMAR,3,1.84896,0,2.82,79,44.553424,4.745639,1
2021-01-27,2021-01-28,58, SAINT-BENIN-D'AZY,4,1.879,1.8,6.51,158,46.999801,3.395899,1
2021-01-28,2021-01-30,54, JARNY,5,1.72234,7.5,21.74,248,49.153575,5.879061,2
2021-01-28,2021-01-29,43, LE PUY EN VELAY CEDEX,3,1.05273,9,22.36,173,45.030881,3.899202,2
2021-01-28,2021-01-29,59, DUNKERQUE,1,0.287,0.4,1.58,25,51.028093,2.346065,2
2021-01-28,2021-01-30,68, OLTINGUE,1,1.124,0,1.46,190,47.493196,7.393276,1
2021-01-28,2021-02-01,8, VRIGNE-AUX-BOIS,6,1.23193,7.4,12.763,110,47.145697,2.433693,1
2021-01-28,2021-02-01,55, VERDUN,2,0.27573,0,2.104,45,49.153914,5.365593,1
2021-01-28,2021-01-29,45, FLEURY-LES-AUBRAIS,0,0.30027,1.2,161.14,28,47.933797,1.919794,1
2021-01-28,2021-01-29,45, PITHIVIERS,2,1.496,0,2.3,88,48.17645,2.255167,1
2021-01-28,2021-01-30,73, PONTAMAFREY-MONTPASCAL,3,0.94876,2.9,2.25,130,45.311136,6.342747,1
2021-01-28,2021-01-30,30, SAINT-GILLES,3,1.8809,0,7.43,150,43.698432,4.411905,1
2021-01-28,2021-01-29,78, MAREIL-SUR-MAULDRE,1,1.03248,4.9,10.162,63,48.894066,1.873291,1
2021-01-29,2021-01-30,43, LE PUY EN VELAY CEDEX,12,2.71995,0,66.94,282,45.030881,3.899202,2
2021-01-29,2021-01-30,45, BAULE,4,1.0,6.4,9.2,40,47.810333,1.67005,1
2021-01-29,2021-01-31,73, SAINT-JEAN-DE-MAURIENNE,7,1.943,12.7,11.44,199,45.267964,6.347847,2
2021-01-29,2021-01-30,77, VILLEPARISIS,3,1.22377,3.1,6.421,91,48.94368,2.614745,2
2021-01-29,2021-01-30,42, RIVAS,5,3.725,6.7,23.1,114,45.583593,4.252971,1
2021-01-29,2021-02-01,69, CONDRIEU,0,0.29619,3.9,0.87,12,45.476757,4.754055,1
2021-01-29,2021-02-01,69, CONDRIEU,1,0.473,0,2.22,56,45.476757,4.754055,1
2021-01-29,2021-01-30,45, PITHIVIERS,4,1.0,0,4.64,40,48.17645,2.255167,2
2021-01-29,2021-01-30,42, RIORGES,1,0.20867,0.4,1.35,7,46.041508,4.04171,1
2021-01-29,2021-02-02,24, BERGERAC,7,2.9852,5.2,13.275,626,44.851436,0.482291,1
2021-01-29,2021-01-31,3, NEUVY,1,1.29699,0,2.905,66,48.043023,3.792792,1
2021-01-29,2021-01-30,27, EZY-SUR-EURE,1,0.80605,0,11.55,80,48.864686,1.416342,1
2021-01-29,2021-01-30,45, PITHIVIERS,1,0.811,2,1.42,65,48.17645,2.255167,2
2021-01-29,2021-01-30,85, SAINTE-HERMINE,0,0.44017,2.1,0.85,142,46.560152,-1.077567,1
2021-01-29,2021-01-30,42, FEURS,1,0.9264,0,0.95,75,45.736781,4.21671,1
2021-01-29,2021-01-31,27, EZY-SUR-EURE,0,0.12066,1.2,1.44,14,48.864686,1.416342,2
2021-01-30,2021-01-31,25, SAINT-VIT,0,0.64951,0,1.0,30,47.189073,5.82428,2
2021-01-30,2021-02-01,3, SAINT-POURCAIN-SUR-SIOULE,0,0.23159,0.8,1.81,30,46.31158,3.304564,2
2021-01-30,2021-01-31,42, RIVAS,3,0.6755,0,7.24,104,45.583593,4.252971,1
2021-01-30,2021-01-31,85, SAINTE-HERMINE,4,0.49093,2.8,5.22,61,46.560152,-1.077567,2
2021-01-30,2021-01-31,85, SAINTE-HERMINE,1,0.20867,0,1.35,7,46.560152,-1.077567,2
2021-01-30,2021-02-03,87, COUZEIX,2,0.82622,3,4.76,54,45.88693,1.217069,1
2021-01-30,2021-01-31,71, MACON,1,0.78568,4.9,1.3,52,46.323354,4.810857,2
2021-01-30,2021-02-01,73, AITON,2,0.46309,4.6,4.58,149,45.564758,6.262732,1
2021-01-30,2021-02-01,90, BELFORT,1,0.52824,2.3,2.637,56,47.640938,6.857469,1
2021-01-30,2021-02-02,23, SOUTERRAINE (LA),2,1.90875,1,3.21,85,46.235513,1.473113,1
2021-01-30,2021-02-03,13, SAINTES-MARIES-DE-LA-MER,0,0.58843,2.2,12.927,54,43.484028,4.393058,1
2021-01-30,2021-01-31,59, SECLIN,5,0.81625,0,19.343,63,50.54831,3.034681,2
2021-01-30,2021-02-03,47, NERAC,2,3.82128,3.3,13.81,179,44.134193,0.346004,1
2021-01-30,2021-02-01,64, SOUMOULOU,1,0.873,0,1.27,64,43.263822,-0.189853,1
2021-01-30,2021-01-31,85, SAINTE-HERMINE,1,0.4785,5.1,1.4,190,46.560152,-1.077567,2
2021-01-30,2021-01-31,26, LORIOL-SUR-DROME,9,4.60289,8.5,19.45,114,44.750005,4.799261,2
2021-01-30,2021-02-01,25, PIERREFONTAINE-LES-VARANS,0,0.40202,2.1,6.81,28,47.215296,6.536999,1
2021-01-30,2021-01-31,12, MILLAU,21,15.2693,11.4,43.5,672,44.115989,3.07932,2
2021-01-30,2021-01-31,26, MONTELIMAR,1,0.748,0,1.15,44,44.553424,4.745639,2
2021-01-30,2021-02-01,76, CANY-BARVILLE,1,0.90594,2.6,8.31,39,49.78241,0.63431,2
2021-01-30,2021-02-01,3, COMMENTRY,1,0.62063,0,1.25,13,46.274736,2.749455,1
2021-01-30,2021-01-31,71, MACON,9,3.33971,0,24.27,203,46.323354,4.810857,1
2021-01-30,2021-01-31,88, MIRECOURT,4,1.31,0,4.89,48,48.301026,6.134121,2
2021-01-31,2021-02-02,76, TRAIT (LE),3,2.92987,0,25.61,212,49.484162,0.802257,2
2021-01-31,2021-02-01,26, LORIOL-SUR-DROME,1,1.42647,0,19.9,100,44.750005,4.799261,2
2021-01-31,2021-02-01,42, SAVIGNEUX,1,0.896,5.4,7.23,63,45.617997,4.094098,2
2021-01-31,2021-02-03,55, VERDUN,4,2.3536,3.3,4.69,193,49.153914,5.365593,2
2021-01-31,2021-02-01,72, ECOMMOY,0,1.077,0,1.85,47,47.822672,0.274427,2
2021-01-31,2021-02-01,30, MEYRANNES,0,0.3624,0,5.09,43,44.273453,4.163812,2
2021-01-31,2021-02-01,30, SAINT-GILLES,3,0.55832,6.3,12.07,64,43.698432,4.411905,2
2021-01-31,2021-02-01,63, CLERMONT-FERRAND,4,0.7136,3.3,15.84,120,45.786671,3.107042,2
2021-01-31,2021-02-01,69, SAINT-JEAN-D'ARDIERES,5,1.0724,5.6,7.68,53,46.111874,4.741322,1
2021-01-31,2021-02-01,30, SAINT-HIPPOLYTE-DU-FORT,3,2.932,11,9.96,125,43.956803,3.867114,2
2021-01-31,2021-02-01,80, BRAY-SUR-SOMME,0,0.41,1.2,0.64,47,49.94156,2.717035,1
2021-01-31,2021-02-01,27, NEUBOURG (LE),2,0.75905,1.2,2.07,75,49.149004,0.909047,2
2021-01-31,2021-02-02,35, GUIPRY,4,1.10551,0,9.5,104,47.823588,-1.832162,1
2021-01-31,2021-02-04,63, BESSE-ET-SAINT-ANASTAISE,0,0.40276,7,2.14,17,45.507404,2.918851,1
2021-01-31,2021-02-02,68, ILLZACH,7,5.51436,4.1,4.96,323,47.776,7.361973,1
2021-01-31,2021-02-01,60, BEAUVAIS,0,0.3552,1.4,2.295,24,49.439897,2.087073,1
2021-01-31,2021-02-01,14, OUISTREHAM,1,1.29998,2.1,6.4,333,49.275563,-0.259958,1
2021-01-31,2021-02-02,12, MILLAU,13,5.82353,8.6,45.562,290,44.115989,3.07932,1
2021-02-01,2021-02-02,33, LUDON-MEDOC,1,1.14248,0,3.96,59,44.980575,-0.598948,2
2021-02-01,2021-02-04,17, SABLONCEAUX,4,1.03534,0,7.73,87,45.709259,-0.890056,1
2021-02-01,2021-02-02,58, SAINT-BENIN-D'AZY,3,0.8863,0,6.58,16,46.999801,3.395899,2
2021-02-01,2021-02-05,20, BASTIA,2,1.33929,6.5,6.33,374,48.868956,2.393052,1
2021-02-01,2021-02-04,76, ROUXMESNIL-BOUTEILLES,3,1.75,0,4.898,103,49.895959,1.103015,2
2021-02-01,2021-02-03,29, ROSPORDEN,0,0.111,1.5,4.37,17,47.951881,-3.821156,1
2021-02-01,2021-02-03,38, CHAPAREILLAN,5,0.936,3.6,3.6,70,45.468559,5.979325,2
2021-02-01,2021-02-02,84, SORGUES,0,0.66306,0,8.16,51,44.010004,4.877015,1
2021-02-01,2021-02-02,71, CHAGNY,4,1.2252,8.7,10.569,62,46.907103,4.761834,1
2021-02-01,2021-02-02,85, SAINTE-HERMINE,1,0.3085,0,1.45,35,46.560152,-1.077567,1
2021-02-01,2021-02-05,62, SAINTE-AUSTREBERTHE,3,0.95679,0,6.56,85,50.364129,2.046344,2
2021-02-01,2021-02-02,85, SAINTE-HERMINE,2,3.42422,2.5,13.94,213,46.560152,-1.077567,1
2021-02-01,2021-02-03,68, ROUFFACH,0,0.2412,0,1.36,55,47.95838,7.305052,2
2021-02-01,2021-02-02,80, ABBEVILLE,1,0.569,2.8,5.85,74,50.105799,1.828902,1
2021-02-01,2021-02-03,70, SAINT-LOUP-SUR-SEMOUSE,4,4.21686,0,12.48,108,47.881539,6.274881,2
2021-02-01,2021-02-02,45, CHATEAUNEUF-SUR-LOIRE,0,0.418,1,1.02,14,47.872743,2.223164,2
2021-02-01,2021-02-05,87, SAINT-JUNIEN,2,2.425,2.5,2.49,152,45.896572,0.893218,1
2021-02-01,2021-02-02,42, SAINT-ETIENNE,3,1.37496,0,5.83,68,45.430195,4.370045,2
2021-02-01,2021-02-05,62, SAINTE-AUSTREBERTHE,8,2.62552,9.3,7.36,160,50.364129,2.046344,1
2021-02-02,2021-02-03,88, CHAVELOT,2,0.57996,1.8,5.188,70,48.228813,6.433005,1
2021-02-02,2021-02-03,58, PREMERY,2,0.596,3.2,5.16,37,47.162382,3.339948,2
2021-02-02,2021-02-03,71, TOURNUS,3,0.9276,1.4,2.38,21,46.564825,4.897479,2
2021-02-02,2021-02-03,74, PASSY,2,0.433,3.1,0.06,6,45.925787,6.703807,2
2021-02-02,2021-02-03,86, MONTMORILLON,1,1.68485,0,4.12,85,46.429425,0.865728,2
2021-02-02,2021-02-05,87, SAINT-JUNIEN,0,0.25842,0,3.96,43,45.896572,0.893218,2
2021-02-02,2021-02-06,34, CLERMONT-L'HERAULT,0,0.318,0,0.12,7,43.630085,3.429377,1
2021-02-02,2021-02-04,27, BEAUMONT-LE-ROGER,3,0.58144,11.1,2.6,146,49.063452,0.757449,2
2021-02-02,2021-02-05,69, CONDRIEU,2,0.37233,1.2,3.41,35,45.476757,4.754055,2
2021-02-03,2021-02-04,71, BRANGES,0,0.31398,3.4,5.66,44,46.652735,5.166097,2
2021-02-03,2021-02-04,63, PUY-GUILLAUME,0,0.39947,1.6,2.53,46,45.966534,3.513879,2
2021-02-03,2021-02-05,73, MODANE,3,1.89754,6,5.98,135,45.194019,6.664194,2
2021-02-03,2021-02-04,57, DIEUZE,4,0.288,2.9,3.75,21,48.811468,6.720321,2
2021-02-03,2021-02-04,71, GIVRY,1,1.19,0,2.46,44,46.779361,4.743764,2
2021-02-03,2021-02-04,45, FLEURY-LES-AUBRAIS,2,1.87222,0,0.96,113,47.933797,1.919794,2
2021-02-03,2021-02-05,3, COMMENTRY,0,0.51866,5.6,1.28,46,46.274736,2.749455,2
2021-02-03,2021-02-07,47, NERAC,1,0.33331,5.1,3.01,30,44.134193,0.346004,2
2021-02-04,2021-02-05,42, FIRMINY,2,0.47979,3.5,11.68,61,45.386905,4.287403,2
2021-02-04,2021-02-05,68, COLMAR,2,2.582,1.8,6.91,105,48.081502,7.352569,2
2021-02-04,2021-02-08,62, RAMECOURT,0,0.638,2.6,4.77,94,50.367749,2.309376,2
2021-02-04,2021-02-07,80, ABBEVILLE,2,0.78439,4.7,6.44,52,50.105799,1.828902,2
2021-02-04,2021-02-05,44, MACHECOUL,5,0.6652,0,30.75,61,47.036205,-1.65073,2
2021-02-04,2021-02-06,57, DIEUZE,17,3.71596,13.4,33.4,315,48.811468,6.720321,2
2021-02-04,2021-02-06,58, SAINT-BENIN-D'AZY,1,3.03051,6.4,9.97,140,46.999801,3.395899,2
