;Unnamed: 0;Date chargement;Date de livraison;Département;Villes destinataire;Palette;Poids;Metre Linéaire;Volume;Colis;latitude;longitude;mois chargement
235;270;17/01/2021;18/01/2021;45; BAULE;7;0.68756;6.7;6.68;50;47.810333;1.67005;1
236;243;17/01/2021;19/01/2021;82; MONTAUBAN;1;0.90856;3.8;4.43;99;44.020606;1.363813;1
237;266;18/01/2021;19/01/2021;42; BOEN;0;0.45118;5.5;1.27;23;45.739941;4.191844;1
238;323;18/01/2021;21/01/2021;60; BEAUVAIS;0;0.75428;0;1.9;59;49.439897;2.087073;1
239;288;18/01/2021;20/01/2021;22; LOUDEAC;1;0.6135;0;10.88;89;48.172288;-2.747198;1
240;306;18/01/2021;19/01/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;2;1.91302;1.5;2.97;175;46.399913;5.008968;1
241;199;18/01/2021;21/01/2021;87; LIMOGES;0;0.27774;1.2;0.86;42;45.856159;1.221254;1
242;224;18/01/2021;19/01/2021;85; SAINTE-HERMINE;3;0.6921;0;4.88;152;46.560152;-1.077567;1
243;205;18/01/2021;21/01/2021;87; SAINT-JUNIEN;1;1.0186;0;3.891;37;45.896572;0.893218;1
244;197;18/01/2021;21/01/2021;24; BERGERAC;2;1.91152;9.6;3.21;53;44.851436;0.482291;1
245;211;18/01/2021;21/01/2021;34; CLERMONT-L'HERAULT;2;0.329;0.8;0.54;49;43.630085;3.429377;1
246;183;18/01/2021;19/01/2021;85; SAINTE-HERMINE;0;0.27329;2;1.37;33;46.560152;-1.077567;1
247;213;18/01/2021;21/01/2021;55; VERDUN;5;1.29263;2.7;13.32;363;49.153914;5.365593;1
248;220;18/01/2021;19/01/2021;59; SECLIN;3;0.98319;2.1;5.73;25;50.54831;3.034681;1
249;166;18/01/2021;19/01/2021;68; ILLZACH;1;0.719;3.7;4.67;191;47.776;7.361973;1
250;180;19/01/2021;20/01/2021;76; CANY-BARVILLE;1;0.99575;6.3;3.07;75;49.78241;0.63431;1
251;337;19/01/2021;22/01/2021;86; MONTMORILLON;1;0.48968;0;0.94;3;46.429425;0.865728;1
252;217;19/01/2021;20/01/2021;20; CORBARA;1;0.7414;0;2.03;74;42.618773;8.901299;1
253;254;19/01/2021;20/01/2021;44; MACHECOUL;3;0.35859;0;10.559;59;47.036205;-1.65073;1
254;341;19/01/2021;23/01/2021;34; BEZIERS;0;0.4775;1.9;3.697;55;43.348715;3.232849;1
255;186;19/01/2021;20/01/2021;76; SAINT-VIGOR-D'YMONVILLE;3;1.57489;4;8.16;53;49.493494;0.361827;1
256;257;19/01/2021;20/01/2021;44; SAINT-BREVIN-LES-PINS;0;0.58525;0;13.11;104;47.231784;-2.156649;1
257;282;19/01/2021;20/01/2021;30; GRAU-DU-ROI (LE);2;1.49874;0;2.2;108;43.531749;4.140011;1
258;275;19/01/2021;20/01/2021;12; MILLAU;8;6.50192;0;3.97;286;44.115989;3.07932;1
259;260;19/01/2021;21/01/2021;30; SAINT-HIPPOLYTE-DU-FORT;0;0.66419;0.8;4.15;43;43.956803;3.867114;1
260;230;19/01/2021;20/01/2021;27; NEUBOURG (LE);1;0.6927;0;3.06;103;49.149004;0.909047;1
261;263;19/01/2021;20/01/2021;72; ECOMMOY;4;2.1714;0;5.77;108;47.822672;0.274427;1
262;289;19/01/2021;20/01/2021;56; ELVEN;1;0.66615;0;4.44;112;47.733359;-2.594579;1
263;245;20/01/2021;22/01/2021;3; NEUVY;0;0.10313;0.8;165.268;18;48.043023;3.792792;1
264;198;20/01/2021;23/01/2021;51; SAINT-MEMMIE;4;1.75753;2.8;10.34;119;48.952519;4.389366;1
265;241;20/01/2021;21/01/2021;45; CHATEAUNEUF-SUR-LOIRE;1;0.8113;0;5.23;50;47.872743;2.223164;1
266;322;20/01/2021;24/01/2021;63; CLERMONT-FERRAND;0;0.19615;0;0.29;35;45.786671;3.107042;1
267;344;20/01/2021;23/01/2021;51; COURTISOLS;1;0.60606;7;2.92;40;48.984346;4.520883;1
268;359;20/01/2021;21/01/2021;85; SAINTE-HERMINE;1;0.39033;0;3.4;49;46.560152;-1.077567;1
269;298;20/01/2021;21/01/2021;71; GIVRY;4;1.37114;5.8;32.28;119;46.779361;4.743764;1
270;314;20/01/2021;24/01/2021;76; ROUXMESNIL-BOUTEILLES;2;0.69005;12.7;14.66;50;49.895959;1.103015;1
271;321;20/01/2021;24/01/2021;51; SAINTE-MENEHOULD;0;0.23436;0;3.08;19;49.099215;4.936022;1
272;237;20/01/2021;21/01/2021;63; THIERS;0;0.38953;0;5.51;35;45.864766;3.538758;1
273;259;20/01/2021;21/01/2021;42; SAINT-ETIENNE;1;0.2745;3;1.11;16;45.430195;4.370045;1
274;258;20/01/2021;21/01/2021;14; OUISTREHAM;0;0.36955;1.7;4.708;43;49.275563;-0.259958;1
275;235;20/01/2021;22/01/2021;68; COLMAR;3;0.8398;0;13.22;79;48.081502;7.352569;1
276;255;20/01/2021;22/01/2021;31; TOULOUSE;1;0.53735;3;3.04;22;43.604082;1.433805;1
277;264;20/01/2021;22/01/2021;31; TOULOUSE;3;1.48972;0;7.66;81;43.604082;1.433805;1
278;233;21/01/2021;22/01/2021;20; AJACCIO;1;0.46542;0;3.97;38;48.867717;2.392954;1
279;308;21/01/2021;22/01/2021;85; SAINTE-HERMINE;8;4.25793;0;26.545;275;46.560152;-1.077567;1
280;315;21/01/2021;22/01/2021;90; BELFORT;1;0.38599;0;1.493;97;47.640938;6.857469;1
281;318;21/01/2021;24/01/2021;87; AIXE-SUR-VIENNE;4;2.54477;6.1;7.73;163;45.798248;1.128024;1
282;319;21/01/2021;24/01/2021;62; SAINT-LAURENT-BLANGY;0;0.241;0;2.938;9;50.304189;2.809964;1
283;328;21/01/2021;24/01/2021;23; SOUTERRAINE (LA);2;1.44396;0;4.4;90;46.235513;1.473113;1
284;302;21/01/2021;22/01/2021;45; PITHIVIERS;0;0.228;1.2;3.28;18;48.17645;2.255167;1
285;351;21/01/2021;22/01/2021;27; VERNEUIL-SUR-AVRE;10;3.88675;6.8;27.587;261;48.742867;0.889639;1
286;355;21/01/2021;22/01/2021;20; PENTA-DI-CASINCA;2;3.23262;0;4.67;101;42.453419;9.499185;1
287;368;21/01/2021;22/01/2021;42; FEURS;2;1.496;0;2.3;88;45.736781;4.21671;1
288;229;21/01/2021;22/01/2021;36; SAINT-AOUT;0;0.23059;0.7;7.073;18;46.729262;1.974264;1
289;372;21/01/2021;23/01/2021;30; GRAU-DU-ROI (LE);2;1.60157;5.8;13.07;380;43.531749;4.140011;1
290;280;21/01/2021;22/01/2021;69; CONDRIEU;0;0.3586;2.8;3.42;45;45.476757;4.754055;1
291;279;21/01/2021;22/01/2021;63; ISSOIRE;0;0.60097;1.8;15.27;33;45.542007;3.24313;1
292;380;21/01/2021;23/01/2021;31; TOULOUSE;0;0.4474;2.4;3.656;62;43.604082;1.433805;1
293;397;21/01/2021;22/01/2021;45; PITHIVIERS;0;0.476;0;16.42;82;48.17645;2.255167;1
294;349;21/01/2021;22/01/2021;20; BASTIA;13;9.84084;0;20.448;476;48.868956;2.393052;1
295;330;22/01/2021;26/01/2021;3; CUSSET;6;2.95861;0;11.85;169;45.644397;0.047045;1
296;411;22/01/2021;23/01/2021;32; CONDOM;7;5.2959;0;2.31;273;43.967877;0.378942;1
297;272;22/01/2021;23/01/2021;26; MONTELEGER;2;0.26947;2.5;2.7;27;44.862175;4.928074;1
298;396;22/01/2021;23/01/2021;1; BOURG-EN-BRESSE;1;0.53892;1.1;1.21;19;46.207449;5.216368;1
299;269;22/01/2021;23/01/2021;45; BAULE;1;0.4326;12.4;4.49;83;47.810333;1.67005;1
300;268;22/01/2021;24/01/2021;63; MARINGUES;2;0.25423;1.9;4.249;29;45.929291;3.333708;1
301;291;22/01/2021;23/01/2021;71; BRANGES;6;6.048;6.9;19.44;288;46.652735;5.166097;1
302;294;22/01/2021;26/01/2021;17; SABLONCEAUX;0;0.76304;1.6;4.48;46;45.709259;-0.890056;1
303;284;22/01/2021;23/01/2021;63; GELLES;5;0.81179;6.4;8.24;78;45.763212;2.784069;1
304;231;22/01/2021;23/01/2021;20; AJACCIO;1;0.00448;6.7;2.11;16;48.867717;2.392954;1
305;218;22/01/2021;23/01/2021;63; PUY-GUILLAUME;1;0.7935;0;6.24;85;45.966534;3.513879;1
306;296;22/01/2021;26/01/2021;80; CAMON;10;3.747;13.4;19.01;340;49.900914;2.356551;1
307;228;22/01/2021;23/01/2021;63; VEYRE-MONTON;2;0.94744;0;2.45;109;45.673155;3.16073;1
308;250;23/01/2021;25/01/2021;3; BOURBON-L'ARCHAMBAULT;1;1.701;6.4;1.34;69;46.584965;3.057117;1
309;274;23/01/2021;25/01/2021;50; SAINT-SAUVEUR-LE-VICOMTE;1;0.67552;1.9;1.42;56;49.382654;-1.54003;1
310;400;23/01/2021;25/01/2021;29; LANRIVOARE;1;2.21606;3;6.8;89;48.459626;-4.641106;1
311;238;23/01/2021;24/01/2021;89; AUXERRE;0;0.11047;0;2.13;9;47.791247;3.579905;1
312;409;23/01/2021;24/01/2021;30; SAINT-HIPPOLYTE-DU-FORT;1;0.678;4.3;1.78;18;43.956803;3.867114;1
313;286;23/01/2021;24/01/2021;26; MONTELIMAR;6;2.17734;13;12.97;99;44.553424;4.745639;1
314;370;23/01/2021;25/01/2021;73; SAINT-JEAN-DE-MAURIENNE;0;0.20522;0;3.75;18;45.267964;6.347847;1
315;352;23/01/2021;24/01/2021;89; AUXERRE;0;0.22887;0;1.49;36;47.791247;3.579905;1
316;354;23/01/2021;24/01/2021;36; SAINT-AOUT;2;0.45784;0;3.67;53;46.729262;1.974264;1
317;278;23/01/2021;25/01/2021;29; LANRIVOARE;3;1.89029;5.7;13.945;129;48.459626;-4.641106;1
318;373;23/01/2021;25/01/2021;56; ELVEN;2;0.551;0;1.12;34;47.733359;-2.594579;1
319;246;23/01/2021;24/01/2021;45; PITHIVIERS;0;0.2652;1;4.81;26;48.17645;2.255167;1
320;438;23/01/2021;27/01/2021;87; LIMOGES;2;0.7105;3.7;4.24;37;45.856159;1.221254;1
321;428;23/01/2021;24/01/2021;50; SAINTE-MERE-EGLISE;7;1.74617;3.5;13.564;130;49.423046;-1.281656;1
322;222;23/01/2021;24/01/2021;63; CLERMONT-FERRAND;5;1.8643;0;16.85;378;45.786671;3.107042;1
323;290;23/01/2021;24/01/2021;70; SAINT-LOUP-SUR-SEMOUSE;2;0.7125;0;3.86;55;47.881539;6.274881;1
324;303;23/01/2021;24/01/2021;12; RODEZ;1;0.76596;0;1.1;64;44.359272;2.566732;1
325;265;23/01/2021;24/01/2021;58; PREMERY;2;2.002;4.2;10.73;122;47.162382;3.339948;1
326;299;23/01/2021;24/01/2021;70; NOIDANS-LES-VESOUL;2;0.5502;0;3.26;84;47.61586;6.131158;1
327;261;23/01/2021;24/01/2021;43; LE PUY EN VELAY CEDEX;1;2.332;0;2.395;97;45.030881;3.899202;1
328;300;23/01/2021;24/01/2021;70; NOIDANS-LES-VESOUL;2;0.6566;0;3.03;17;47.61586;6.131158;1
329;236;23/01/2021;24/01/2021;20; BASTIA;0;0.33782;1.6;3.714;37;48.868956;2.393052;1
330;311;23/01/2021;24/01/2021;69; SAINT-JEAN-D'ARDIERES;0;0.327;0.7;1.35;24;46.111874;4.741322;1
331;365;24/01/2021;25/01/2021;69; SAINT-SYMPHORIEN-SUR-COISE;4;0.66415;7.5;5.6;20;45.634387;4.449903;1
332;251;24/01/2021;26/01/2021;3; CUSSET;1;0.60588;0;2.73;20;45.644397;0.047045;1
333;441;24/01/2021;25/01/2021;88; CHARMES-SUR-MOSELLE;2;0.44634;0;5.55;45;47.93222;6.660995;1
334;350;24/01/2021;25/01/2021;24; BERGERAC;2;0.3002;4.4;2.03;85;44.851436;0.482291;1
335;297;24/01/2021;25/01/2021;71; MACON;3;1.2164;2.8;4.46;71;46.323354;4.810857;1
336;312;24/01/2021;25/01/2021;88; CHARMES-SUR-MOSELLE;4;0.39383;2.6;6.83;45;47.93222;6.660995;1
337;448;24/01/2021;28/01/2021;20; AJACCIO;2;1.068;3.6;7.07;365;48.867717;2.392954;1
338;450;24/01/2021;28/01/2021;13; ARLES;0;0.37444;0;9.35;56;43.608782;4.610256;1
339;295;24/01/2021;25/01/2021;76; CANY-BARVILLE;0;0.10753;6.4;0.66;7;49.78241;0.63431;1
340;353;24/01/2021;24/01/2021;27; VAL-DE-REUIL;0;0.04317;0;0.339;4;49.261533;1.20933;1
341;292;24/01/2021;28/01/2021;56; ELVEN;4;2.10736;6.6;5.8;189;47.733359;-2.594579;1
342;425;24/01/2021;25/01/2021;76; ROUXMESNIL-BOUTEILLES;1;0.30066;0;1.95;21;49.895959;1.103015;1
343;362;24/01/2021;25/01/2021;44; SAINTE-REINE-DE-BRETAGNE;3;0.5872;0;3.82;44;47.44547;-2.184908;1
344;301;24/01/2021;25/01/2021;88; REMIREMONT;2;0.837;9;4.89;125;48.012613;6.590583;1
345;456;24/01/2021;28/01/2021;34; BEZIERS;5;2.454;10.6;5.65;172;43.348715;3.232849;1
346;383;24/01/2021;25/01/2021;58; PREMERY;3;0.56128;0;8.42;101;47.162382;3.339948;1
347;247;24/01/2021;25/01/2021;77; VILLEPARISIS;2;0.49043;0;5.05;36;48.94368;2.614745;1
348;412;24/01/2021;25/01/2021;18; GUERCHE-SUR-L'AUBOIS (LA);3;0.859;7.1;25.33;88;46.9441;2.97141;1
349;342;24/01/2021;27/01/2021;23; BOURGANEUF;2;2.97386;0;6.88;129;45.944859;1.753745;1
350;325;24/01/2021;27/01/2021;86; MONTMORILLON;0;0.2395;0;0.62;29;46.429425;0.865728;1
351;253;24/01/2021;25/01/2021;45; CHATEAUNEUF-SUR-LOIRE;2;2.556;7.1;25.51;116;47.872743;2.223164;1
352;347;24/01/2021;25/01/2021;20; AJACCIO;32;8.83582;13.4;72.44;782;48.867717;2.392954;1
353;338;24/01/2021;28/01/2021;63; THIERS;0;0.42068;0.9;1.391;41;45.864766;3.538758;1
354;401;24/01/2021;26/01/2021;3; BOURBON-L'ARCHAMBAULT;4;0.44878;2.8;4.97;43;46.584965;3.057117;1
355;390;24/01/2021;25/01/2021;1; MEZERIAT;7;2.1756;2.4;8.76;89;46.243875;5.046776;1
356;334;24/01/2021;27/01/2021;59; SECLIN;2;0.92136;4.6;6.57;51;50.54831;3.034681;1
357;276;25/01/2021;26/01/2021;26; LORIOL-SUR-DROME;0;0.7316;5;5.04;48;44.750005;4.799261;1
358;426;25/01/2021;26/01/2021;80; QUEVAUVILLERS;1;0.1;0;2.25;10;49.823974;2.085935;1
359;392;25/01/2021;27/01/2021;3; CUSSET;0;0.2349;3;5.1;27;45.644397;0.047045;1
360;413;25/01/2021;26/01/2021;85; AIZENAY;1;0.93912;3;5.24;51;46.737555;-1.623882;1
361;379;25/01/2021;27/01/2021;63; MARINGUES;3;4.046;4.5;4.93;207;45.929291;3.333708;1
362;307;25/01/2021;26/01/2021;68; FELLERING;1;1.39018;2.2;3.95;74;47.894418;6.973904;1
363;415;25/01/2021;26/01/2021;80; CAMON;0;0.3062;1;3.76;21;49.900914;2.356551;1
364;377;25/01/2021;27/01/2021;31; ROUFFIAC-TOLOSAN;2;1.39988;4.3;5.38;46;43.664917;1.522337;1
365;395;25/01/2021;26/01/2021;44; SAINT-BREVIN-LES-PINS;3;0.9132;7.5;2.26;52;47.231784;-2.156649;1
366;336;25/01/2021;29/01/2021;63; ISSOIRE;5;5.552;0;4.35;204;45.542007;3.24313;1
367;332;25/01/2021;28/01/2021;69; CONDRIEU;2;1.384;0;0.49;40;45.476757;4.754055;1
368;433;25/01/2021;26/01/2021;88; REMIREMONT;2;0.7603;0;3.61;81;48.012613;6.590583;1
369;339;25/01/2021;28/01/2021;62; RINXENT;0;0.511;1.1;1.51;30;50.805781;1.742502;1
370;310;25/01/2021;26/01/2021;71; TOURNUS;2;0.7557;0;6.11;45;46.564825;4.897479;1
371;371;26/01/2021;27/01/2021;45; CHATEAUNEUF-SUR-LOIRE;1;0.7524;2.4;4.35;45;47.872743;2.223164;1
372;399;26/01/2021;28/01/2021;26; LORIOL-SUR-DROME;1;0.8163;0;1.78;106;44.750005;4.799261;1
373;333;26/01/2021;29/01/2021;62; SAINTE-AUSTREBERTHE;0;0.084;0;0.04;4;50.364129;2.046344;1
374;335;26/01/2021;30/01/2021;63; BESSE-ET-SAINT-ANASTAISE;5;2.03108;5.4;11.95;157;45.507404;2.918851;1
375;403;26/01/2021;27/01/2021;54; JARNY;4;0.587;2.2;6.69;42;49.153575;5.879061;1
376;410;26/01/2021;27/01/2021;57; DIEUZE;0;0.45289;1.5;5.4;39;48.811468;6.720321;1
377;340;26/01/2021;29/01/2021;47; NERAC;0;0.3509;1.7;3.011;73;44.134193;0.346004;1
378;343;26/01/2021;29/01/2021;87; LIMOGES;8;5.10677;11.4;12.43;361;45.856159;1.221254;1
379;345;26/01/2021;29/01/2021;55; VERDUN;1;2.09222;3.3;7.53;138;49.153914;5.365593;1
380;293;26/01/2021;30/01/2021;80; ABBEVILLE;2;1.1017;1.4;1.97;43;50.105799;1.828902;1
381;317;26/01/2021;27/01/2021;17; MARANS;7;8.31128;0;12.17;368;46.309995;-0.986673;1
382;419;26/01/2021;27/01/2021;76; TRAIT (LE);0;0.301;0;2.82;34;49.484162;0.802257;1
383;435;26/01/2021;27/01/2021;71; TOURNUS;0;1.00136;0;3.64;48;46.564825;4.897479;1
384;427;26/01/2021;27/01/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;0;0.1631;0;0.76;20;46.399913;5.008968;1
385;309;26/01/2021;27/01/2021;76; TRAIT (LE);1;1.24744;0.8;1.786;67;49.484162;0.802257;1
386;348;26/01/2021;27/01/2021;27; EVREUX;2;0.92592;0;1.13;48;49.020599;1.146898;1
387;329;26/01/2021;30/01/2021;3; CUSSET;4;1.3006;0;9.272;97;45.644397;0.047045;1
388;454;27/01/2021;31/01/2021;20; PENTA-DI-CASINCA;0;0.27522;0;0.35;25;42.453419;9.499185;1
389;418;27/01/2021;31/01/2021;46; AYNAC;2;0.754;3.3;8.19;118;44.787497;1.853286;1
390;444;27/01/2021;31/01/2021;63; THIERS;6;0.4694;0;24.03;63;45.864766;3.538758;1
391;469;27/01/2021;29/01/2021;68; COLMAR;0;0.06634;2;0.45;14;48.081502;7.352569;2
392;462;27/01/2021;29/01/2021;67; SCHWOBSHEIM;6;2.6106;6.7;10.59;211;48.231369;7.575652;2
393;369;27/01/2021;28/01/2021;42; FEURS;4;4.418;2.4;10.62;172;45.736781;4.21671;1
394;326;27/01/2021;31/01/2021;3; CUSSET;6;1.68;0;12.98;60;45.644397;0.047045;1
395;394;27/01/2021;29/01/2021;81; CASTRES;1;1.56603;2.9;0.62;83;43.609339;2.240055;1
396;324;27/01/2021;30/01/2021;51; SAINTE-MENEHOULD;3;2.422;11;50.77;184;49.099215;4.936022;1
397;346;27/01/2021;28/01/2021;59; DUNKERQUE;0;0.27269;0;0.32;5;51.028093;2.346065;1
398;358;27/01/2021;27/01/2021;27; GASNY;4;1.109;6;104.83;168;49.097295;1.600564;1
399;360;27/01/2021;28/01/2021;20; AJACCIO;3;0.68388;4.9;17.91;75;48.867717;2.392954;1
400;361;27/01/2021;28/01/2021;45; CHATEAUNEUF-SUR-LOIRE;3;0.23489;0;3.7;69;47.872743;2.223164;1
401;364;27/01/2021;29/01/2021;26; MONTELIMAR;3;1.84896;0;2.82;79;44.553424;4.745639;1
402;376;27/01/2021;28/01/2021;58; SAINT-BENIN-D'AZY;4;1.879;1.8;6.51;158;46.999801;3.395899;1
403;496;28/01/2021;30/01/2021;54; JARNY;5;1.72234;7.5;21.74;248;49.153575;5.879061;2
404;467;28/01/2021;29/01/2021;43; LE PUY EN VELAY CEDEX;3;1.05273;9;22.36;173;45.030881;3.899202;2
405;464;28/01/2021;29/01/2021;59; DUNKERQUE;1;0.287;0.4;1.58;25;51.028093;2.346065;2
406;356;28/01/2021;30/01/2021;68; OLTINGUE;1;1.124;0;1.46;190;47.493196;7.393276;1
407;439;28/01/2021;01/02/2021;8; VRIGNE-AUX-BOIS;6;1.23193;7.4;12.763;110;47.145697;2.433693;1
408;431;28/01/2021;01/02/2021;55; VERDUN;2;0.27573;0;2.104;45;49.153914;5.365593;1
409;375;28/01/2021;29/01/2021;45; FLEURY-LES-AUBRAIS;0;0.30027;1.2;161.14;28;47.933797;1.919794;1
410;398;28/01/2021;29/01/2021;45; PITHIVIERS;2;1.496;0;2.3;88;48.17645;2.255167;1
411;389;28/01/2021;30/01/2021;73; PONTAMAFREY-MONTPASCAL;3;0.94876;2.9;2.25;130;45.311136;6.342747;1
412;388;28/01/2021;30/01/2021;30; SAINT-GILLES;3;1.8809;0;7.43;150;43.698432;4.411905;1
413;408;28/01/2021;29/01/2021;78; MAREIL-SUR-MAULDRE;1;1.03248;4.9;10.162;63;48.894066;1.873291;1
414;465;29/01/2021;30/01/2021;43; LE PUY EN VELAY CEDEX;12;2.71995;0;66.94;282;45.030881;3.899202;2
415;381;29/01/2021;30/01/2021;45; BAULE;4;1.0;6.4;9.2;40;47.810333;1.67005;1
416;478;29/01/2021;31/01/2021;73; SAINT-JEAN-DE-MAURIENNE;7;1.943;12.7;11.44;199;45.267964;6.347847;2
417;492;29/01/2021;30/01/2021;77; VILLEPARISIS;3;1.22377;3.1;6.421;91;48.94368;2.614745;2
418;393;29/01/2021;30/01/2021;42; RIVAS;5;3.725;6.7;23.1;114;45.583593;4.252971;1
419;449;29/01/2021;01/02/2021;69; CONDRIEU;0;0.29619;3.9;0.87;12;45.476757;4.754055;1
420;446;29/01/2021;01/02/2021;69; CONDRIEU;1;0.473;0;2.22;56;45.476757;4.754055;1
421;504;29/01/2021;30/01/2021;45; PITHIVIERS;4;1.0;0;4.64;40;48.17645;2.255167;2
422;363;29/01/2021;30/01/2021;42; RIORGES;1;0.20867;0.4;1.35;7;46.041508;4.04171;1
423;437;29/01/2021;02/02/2021;24; BERGERAC;7;2.9852;5.2;13.275;626;44.851436;0.482291;1
424;385;29/01/2021;31/01/2021;3; NEUVY;1;1.29699;0;2.905;66;48.043023;3.792792;1
425;434;29/01/2021;30/01/2021;27; EZY-SUR-EURE;1;0.80605;0;11.55;80;48.864686;1.416342;1
426;505;29/01/2021;30/01/2021;45; PITHIVIERS;1;0.811;2;1.42;65;48.17645;2.255167;2
427;421;29/01/2021;30/01/2021;85; SAINTE-HERMINE;0;0.44017;2.1;0.85;142;46.560152;-1.077567;1
428;367;29/01/2021;30/01/2021;42; FEURS;1;0.9264;0;0.95;75;45.736781;4.21671;1
429;517;29/01/2021;31/01/2021;27; EZY-SUR-EURE;0;0.12066;1.2;1.44;14;48.864686;1.416342;2
430;512;30/01/2021;31/01/2021;25; SAINT-VIT;0;0.64951;0;1.0;30;47.189073;5.82428;2
431;484;30/01/2021;01/02/2021;3; SAINT-POURCAIN-SUR-SIOULE;0;0.23159;0.8;1.81;30;46.31158;3.304564;2
432;391;30/01/2021;31/01/2021;42; RIVAS;3;0.6755;0;7.24;104;45.583593;4.252971;1
433;542;30/01/2021;31/01/2021;85; SAINTE-HERMINE;4;0.49093;2.8;5.22;61;46.560152;-1.077567;2
434;541;30/01/2021;31/01/2021;85; SAINTE-HERMINE;1;0.20867;0;1.35;7;46.560152;-1.077567;2
435;422;30/01/2021;03/02/2021;87; COUZEIX;2;0.82622;3;4.76;54;45.88693;1.217069;1
436;536;30/01/2021;31/01/2021;71; MACON;1;0.78568;4.9;1.3;52;46.323354;4.810857;2
437;357;30/01/2021;31/01/2021;20; CORBARA;10;7.593;7.7;15.22;582;42.618773;8.901299;1
438;384;30/01/2021;01/02/2021;73; AITON;2;0.46309;4.6;4.58;149;45.564758;6.262732;1
439;407;30/01/2021;01/02/2021;90; BELFORT;1;0.52824;2.3;2.637;56;47.640938;6.857469;1
440;447;30/01/2021;02/02/2021;23; SOUTERRAINE (LA);2;1.90875;1;3.21;85;46.235513;1.473113;1
441;445;30/01/2021;03/02/2021;13; SAINTES-MARIES-DE-LA-MER;0;0.58843;2.2;12.927;54;43.484028;4.393058;1
442;461;30/01/2021;31/01/2021;59; SECLIN;5;0.81625;0;19.343;63;50.54831;3.034681;2
443;414;30/01/2021;03/02/2021;47; NERAC;2;3.82128;3.3;13.81;179;44.134193;0.346004;1
444;374;30/01/2021;01/02/2021;64; SOUMOULOU;1;0.873;0;1.27;64;43.263822;-0.189853;1
445;470;30/01/2021;31/01/2021;85; SAINTE-HERMINE;1;0.4785;5.1;1.4;190;46.560152;-1.077567;2
446;508;30/01/2021;31/01/2021;26; LORIOL-SUR-DROME;9;4.60289;8.5;19.45;114;44.750005;4.799261;2
447;386;30/01/2021;01/02/2021;25; PIERREFONTAINE-LES-VARANS;0;0.40202;2.1;6.81;28;47.215296;6.536999;1
448;515;30/01/2021;31/01/2021;12; MILLAU;21;15.2693;11.4;43.5;672;44.115989;3.07932;2
449;523;30/01/2021;31/01/2021;26; MONTELIMAR;1;0.748;0;1.15;44;44.553424;4.745639;2
450;513;30/01/2021;01/02/2021;76; CANY-BARVILLE;1;0.90594;2.6;8.31;39;49.78241;0.63431;2
451;366;30/01/2021;01/02/2021;3; COMMENTRY;1;0.62063;0;1.25;13;46.274736;2.749455;1
452;424;30/01/2021;31/01/2021;71; MACON;9;3.33971;0;24.27;203;46.323354;4.810857;1
453;531;30/01/2021;31/01/2021;88; MIRECOURT;4;1.31;0;4.89;48;48.301026;6.134121;2
454;521;31/01/2021;02/02/2021;76; TRAIT (LE);3;2.92987;0;25.61;212;49.484162;0.802257;2
455;518;31/01/2021;01/02/2021;26; LORIOL-SUR-DROME;1;1.42647;0;19.9;100;44.750005;4.799261;2
456;483;31/01/2021;01/02/2021;42; SAVIGNEUX;1;0.896;5.4;7.23;63;45.617997;4.094098;2
457;548;31/01/2021;03/02/2021;55; VERDUN;4;2.3536;3.3;4.69;193;49.153914;5.365593;2
458;502;31/01/2021;01/02/2021;72; ECOMMOY;0;1.077;0;1.85;47;47.822672;0.274427;2
459;509;31/01/2021;01/02/2021;30; MEYRANNES;0;0.3624;0;5.09;43;44.273453;4.163812;2
460;514;31/01/2021;01/02/2021;30; SAINT-GILLES;3;0.55832;6.3;12.07;64;43.698432;4.411905;2
461;479;31/01/2021;01/02/2021;63; CLERMONT-FERRAND;4;0.7136;3.3;15.84;120;45.786671;3.107042;2
462;416;31/01/2021;01/02/2021;69; SAINT-JEAN-D'ARDIERES;5;1.0724;5.6;7.68;53;46.111874;4.741322;1
463;526;31/01/2021;01/02/2021;30; SAINT-HIPPOLYTE-DU-FORT;3;2.932;11;9.96;125;43.956803;3.867114;2
464;436;31/01/2021;01/02/2021;80; BRAY-SUR-SOMME;0;0.41;1.2;0.64;47;49.94156;2.717035;1
465;466;31/01/2021;01/02/2021;27; NEUBOURG (LE);2;0.75905;1.2;2.07;75;49.149004;0.909047;2
466;378;31/01/2021;02/02/2021;35; GUIPRY;4;1.10551;0;9.5;104;47.823588;-1.832162;1
467;453;31/01/2021;04/02/2021;63; BESSE-ET-SAINT-ANASTAISE;0;0.40276;7;2.14;17;45.507404;2.918851;1
468;405;31/01/2021;02/02/2021;68; ILLZACH;7;5.51436;4.1;4.96;323;47.776;7.361973;1
469;423;31/01/2021;01/02/2021;60; BEAUVAIS;0;0.3552;1.4;2.295;24;49.439897;2.087073;1
470;382;31/01/2021;01/02/2021;14; OUISTREHAM;1;1.29998;2.1;6.4;333;49.275563;-0.259958;1
471;387;31/01/2021;02/02/2021;12; MILLAU;13;5.82353;8.6;45.562;290;44.115989;3.07932;1
472;501;01/02/2021;02/02/2021;33; LUDON-MEDOC;1;1.14248;0;3.96;59;44.980575;-0.598948;2
